2258843,2588,1,2,"1,2,3,4,5,8,9,10,11,13,16,18",CRY - 82,School-MUSLIM CHUPA-258843,108,1846
2258839,2588,1,1,"1,4,5,8,9,10,16,18",CRY - 82,School-MUSLIM CHUPA-258839,108,1847
2263940,2639,1,1,"1,4,5,8,9,10,16,18",CRY - 82,School-LAOTOLI-263940,108,1848
2345101,3451,1,5,"1,5,8,9",CRY - 85,School-Ghaghardiha-345101,108,1849
2345202,3452,1,1,"5,8,9",CRY - 85,School-Kushmatand-345202,108,1850
2345202,3452,1,1,"5,8,9",CRY - 85,School-Kushmatand-345202,108,1851
2345404,3454,1,1,"1,4,5,8,9",CRY - 85,School-Jagjago-345404,108,1852
2345505,3455,1,1,"4,5,8,9",CRY - 85,School-Manikdiha-345505,108,1853
2345606,3456,1,1,"4,5,8,9",CRY - 85,School-Parbatpur-345606,108,1854
2345707,3457,1,1,"1,4,5,8,9",CRY - 85,School-Budhiyatand-345707,108,1855
2345808,3458,1,5,"4,5,8,9",CRY - 85,School-Par Kowar-345808,108,1856
2345910,3459,1,1,"4,5,8,9",CRY - 85,School-Panaydih-345910,108,1857
2345909,3459,1,6,"4,5,8,9",CRY - 85,School-Panaydih-345909,108,1858
2371910,3719,1,1,"5,8,9,10,18",CRY - 25,School-bhakra-371910,108,1859
2372009,3720,1,1,"3,5,8,9,10,15,18",CRY - 25,School-Bhakratarn-372009,108,1860
2372106,3721,1,5,"5,8,9,10,13,15,18",CRY - 25,School-Dumduma-372106,108,1861
2372205,3722,1,1,"4,5,8,9,13,18",CRY - 25,School-Dumduma Mushariya-372205,108,1862
2372407,3724,1,1,"5,8,9,18",CRY - 25,School-Mushariya-372407,108,1863
2372408,3724,1,5,"5,8,9,10,15,18",CRY - 25,School-Mushariya-372408,108,1864
2358010,3580,1,5,"5,8,9,10,11,12,15",CRY-55,School-Jamujharna-358010,108,1865
2357411,3574,1,1,"3,5,8,9,10,12,15,18",CRY-55,School-Kortika-357411,108,1866
2357312,3573,1,1,"3,5,8,9,10,11,12",CRY-55,School-Beldiha-357312,108,1867
2357513,3575,1,5,"1,3,5,8,9,10,11,12,15,18",CRY-55,School-Manikpur-357513,108,1868
2357614,3576,1,1,"5,8,9,10,11,12,15",CRY-55,School-Dhodri-357614,108,1869
2357715,3577,1,5,"5,8,9,10,11,12,15,18",CRY-55,School-Rampur-357715,108,1870
2357916,3579,1,5,"1,3,5,8,9,10,11,12,15",CRY-55,School-Dabra-357916,108,1871
2357817,3578,1,5,"5,8,9,10,11,12,15,18",CRY-55,School-Bangama-357817,108,1872
2357518,3575,1,1,"1,4,5,8,9,10,11,12,15",CRY-55,School-Manikpur-357518,108,1873
2356319,3563,1,5,"3,4,5,8,9,10,15",CRY-55,School-Muchura-356319,108,1874
2355820,3558,1,1,"3,4,5,8,9,10,15",CRY-55,School-Mohuakol-355820,108,1875
2355421,3554,1,1,"3,4,5,8,9,10",CRY-55,School-Morcha -355421,108,1876
2356422,3564,1,1,"3,4,5,8,9,10",CRY-55,School-Mangra-356422,108,1877
2357223,3572,1,5,"1,3,5,8,9,12",CRY-55,School-Khijuria-357223,108,1878
2357124,3571,1,5,"1,3,5,8,9,12,15",CRY-55,School-Niche tola-357124,108,1879
2356525,3565,1,1,"3,5,8,9,12",CRY-55,School-Meghi upar tola-356525,108,1880
2356526,3565,1,5,"1,3,5,8,9,12",CRY-55,School-Meghi upar tola-356526,108,1881
2356727,3567,1,1,"3,5,8,9,12",CRY-55,School-BadaKera Keda -356727,108,1882
2356928,3569,1,1,"3,5,8,9,12",CRY-55,School-Maligoda-356928,108,1883
2356629,3566,1,1,"5,8,9,12",CRY-55,School-Daharlangi-356629,108,1884
2356830,3568,1,1,"3,4,5,8,9,12",CRY-55,School-Nerdede-356830,108,1885
2361431,3614,1,5,"1,3,4,5,8,9,10,12,15",CRY-55,School-Sonadhuni -361431,108,1886
